Date,Wrestlers,Card,Type of Match,Title Change,Promotion,Title,City,State,Country,Location,Latitude,Longitude
11/6/00,"Jerry Lawler, Raven",Jerry Lawler defeats Raven by DQ (1:33),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #389,Houston,Texas,USA,"Houston,Texas,USA",29.760427,-95.369803
11/6/00,"T&A;, Albert, Test, Too Cool, Grandmaster Sexay, Scotty 2 Hotty",T&A; (Albert & Test) defeat Too Cool (Grandmaster Sexay & Scotty 2 Hotty) (3:52),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #389,Houston,Texas,USA,"Houston,Texas,USA",29.760427,-95.369803
11/6/00,"The Undertaker, Val Venis",The Undertaker defeats Val Venis (5:09),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #389,Houston,Texas,USA,"Houston,Texas,USA",29.760427,-95.369803
11/6/00,"The Dudley Boyz, Buh Buh Ray Dudley, D-Von Dudley, Christian, Edge",The Dudley Boyz (Buh Buh Ray Dudley & D-Von Dudley) defeat Christian & Edge (3:31),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #389,Houston,Texas,USA,"Houston,Texas,USA",29.760427,-95.369803
11/6/00,"Kurt Angle, Rikishi, Steve Austin",Kurt Angle & Rikishi vs. Steve Austin - No Contest,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #389,Houston,Texas,USA,"Houston,Texas,USA",29.760427,-95.369803
11/6/00,"Steve Blackman, Kane",Steve Blackman (c) defeats Kane (4:50),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #389,Houston,Texas,USA,"Houston,Texas,USA",29.760427,-95.369803
11/6/00,"The Right To Censor, Bull Buchanan, The Goodfather, The Hardy Boyz, Jeff Hardy, Matt Hardy",The Right To Censor (Bull Buchanan & The Goodfather) defeat The Hardy Boyz (Jeff Hardy & Matt Hardy) (c) (5:20) - TITLE CHANGE !!!,Champion In Match,Title Change,World Wrestling Entertainment,WWF RAW is WAR #389,Houston,Texas,USA,"Houston,Texas,USA",29.760427,-95.369803
10/30/00,"Kurt Angle, Triple H",Kurt Angle defeats Triple H by DQ (5:52),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #388,Boston,Massachusetts,USA,"Boston,Massachusetts,USA",42.360083,-71.05888
10/30/00,"Steven Richards, Mr. Ass",Steven Richards defeats Mr. Ass (2:25),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #388,Boston,Massachusetts,USA,"Boston,Massachusetts,USA",42.360083,-71.05888
10/30/00,"The Right To Censor, Bull Buchanan, Ivory, The Goodfather, Lita, The Hardy Boyz, Jeff Hardy, Matt Hardy","The Right To Censor (Bull Buchanan, Ivory & The Goodfather) defeat Lita & The Hardy Boyz (Jeff Hardy & Matt Hardy) (5:00)",Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #388,Boston,Massachusetts,USA,"Boston,Massachusetts,USA",42.360083,-71.05888
10/30/00,"Test, Crash",Test defeats Crash (3:06),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #388,Boston,Massachusetts,USA,"Boston,Massachusetts,USA",42.360083,-71.05888
10/30/00,"Steve Austin, Rikishi",Steve Austin defeats Rikishi (5:13),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #388,Boston,Massachusetts,USA,"Boston,Massachusetts,USA",42.360083,-71.05888
10/30/00,"Eddie Guerrero, Chyna",Eddie Guerrero (c) defeats Chyna (2:40),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #388,Boston,Massachusetts,USA,"Boston,Massachusetts,USA",42.360083,-71.05888
10/30/00,"The Rock, Chris Jericho",The Rock defeats Chris Jericho (7:08),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #388,Boston,Massachusetts,USA,"Boston,Massachusetts,USA",42.360083,-71.05888
10/23/00,"Chris Benoit, The Road Dogg",Chris Benoit defeats The Road Dogg (2:07),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #387,Hartford,Connecticut,USA,"Hartford,Connecticut,USA",41.763711,-72.685093
10/23/00,"Mr. Ass, Val Venis",Mr. Ass defeats Val Venis (3:30),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #387,Hartford,Connecticut,USA,"Hartford,Connecticut,USA",41.763711,-72.685093
10/23/00,"Raven, Tazz, Too Cool, Grandmaster Sexay, Scotty 2 Hotty",Raven & Tazz defeat Too Cool (Grandmaster Sexay & Scotty 2 Hotty) (4:37),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #387,Hartford,Connecticut,USA,"Hartford,Connecticut,USA",41.763711,-72.685093
10/23/00,"Chris Jericho, William Regal",Chris Jericho defeats William Regal (c) by DQ (2:10),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #387,Hartford,Connecticut,USA,"Hartford,Connecticut,USA",41.763711,-72.685093
10/23/00,"Kurt Angle, The Rock, Triple H",Kurt Angle (c) vs. The Rock vs. Triple H - No Contest (8:51),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #387,Hartford,Connecticut,USA,"Hartford,Connecticut,USA",41.763711,-72.685093
10/23/00,"Jeff Hardy, Matt Hardy, Edge",Los Conquistadores   (Jeff Hardy & Matt Hardy) defeat Edge (c) (1:43) - TITLE CHANGE !!!,Champion In Match,Title Change,World Wrestling Entertainment,WWF RAW is WAR #387,Hartford,Connecticut,USA,"Hartford,Connecticut,USA",41.763711,-72.685093
10/23/00,"Lita, Trish Stratus",Lita (c) defeats Trish Stratus (2:09),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #387,Hartford,Connecticut,USA,"Hartford,Connecticut,USA",41.763711,-72.685093
10/16/00,"Christian, Edge, Kurt Angle, The Hardy Boyz, Jeff Hardy, Matt Hardy, The Rock","Christian, Edge & Kurt Angle defeat The Hardy Boyz (Jeff Hardy & Matt Hardy) & The Rock (10:27)",Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #386,Detroit,Michigan,USA,"Detroit,Michigan,USA",42.331427,-83.045754
10/16/00,"Christian, Edge, The Dudley Boyz, Buh Buh Ray Dudley, D-Von Dudley",Los Conquistadores   (Christian & Edge) defeat The Dudley Boyz (Buh Buh Ray Dudley & D-Von Dudley) (6:34),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #386,Detroit,Michigan,USA,"Detroit,Michigan,USA",42.331427,-83.045754
10/16/00,"The APA, Bradshaw, Faarooq, T&A;, Albert, Test",The APA (Bradshaw & Faarooq) defeat T&A; (Albert & Test) (5:16),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #386,Detroit,Michigan,USA,"Detroit,Michigan,USA",42.331427,-83.045754
10/16/00,"Triple H, Kane",Triple H defeats Kane by DQ (6:28),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #386,Detroit,Michigan,USA,"Detroit,Michigan,USA",42.331427,-83.045754
10/16/00,"Val Venis, The Road Dogg",Val Venis defeats The Road Dogg (5:58),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #386,Detroit,Michigan,USA,"Detroit,Michigan,USA",42.331427,-83.045754
10/16/00,"X-Pac, Mr. Ass",X-Pac defeats Mr. Ass by DQ (0:25),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #386,Detroit,Michigan,USA,"Detroit,Michigan,USA",42.331427,-83.045754
10/16/00,"William Regal, Al Snow",William Regal defeats Al Snow (c) (3:40) - TITLE CHANGE !!!,Champion In Match,Title Change,World Wrestling Entertainment,WWF RAW is WAR #386,Detroit,Michigan,USA,"Detroit,Michigan,USA",42.331427,-83.045754
10/16/00,"Eddie Guerrero, Chris Jericho",Eddie Guerrero (c) vs. Chris Jericho - No Contest (1:08),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #386,Detroit,Michigan,USA,"Detroit,Michigan,USA",42.331427,-83.045754
10/9/00,"Chris Benoit, X-Pac, Chris Jericho, Triple H",Chris Benoit & X-Pac defeat Chris Jericho & Triple H (6:43),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #385,Anaheim,California,USA,"Anaheim,California,USA",33.835293,-117.914504
10/9/00,"Rikishi, The Rock, Kane, Kurt Angle",Rikishi & The Rock defeat Kane & Kurt Angle (9:26),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #385,Anaheim,California,USA,"Anaheim,California,USA",33.835293,-117.914504
10/9/00,"Steve Blackman, Raven",Steve Blackman defeats Raven (2:57),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #385,Anaheim,California,USA,"Anaheim,California,USA",33.835293,-117.914504
10/9/00,"The Right To Censor, The Goodfather, Val Venis, Chyna, Eddie Guerrero",The Right To Censor (The Goodfather & Val Venis) defeat Chyna & Eddie Guerrero (4:32),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #385,Anaheim,California,USA,"Anaheim,California,USA",33.835293,-117.914504
10/9/00,"Al Snow, Test",Al Snow (c) defeats Test (4:45),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #385,Anaheim,California,USA,"Anaheim,California,USA",33.835293,-117.914504
10/9/00,"The Hardy Boyz, Jeff Hardy, Matt Hardy, Lo Down, Chaz, D-Lo Brown",The Hardy Boyz (Jeff Hardy & Matt Hardy) (c) defeat Lo Down (Chaz & D-Lo Brown) (7:00),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #385,Anaheim,California,USA,"Anaheim,California,USA",33.835293,-117.914504
10/9/00,"Lita, Jacqueline",Lita (c) defeats Jacqueline (3:53),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #385,Anaheim,California,USA,"Anaheim,California,USA",33.835293,-117.914504
10/2/00,"Chris Jericho, The Dudley Boyz, Buh Buh Ray Dudley, D-Von Dudley, Raven, Tazz, X-Pac","Chris Jericho & The Dudley Boyz (Buh Buh Ray Dudley & D-Von Dudley) defeat Raven, Tazz & X-Pac (2:24)",Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #384,Washington,District Of Columbia,USA,"Washington,District Of Columbia,USA",38.907192,-77.036871
10/2/00,"Chyna, Eddie Guerrero, The Right To Censor, Steven Richards, Val Venis",Chyna & Eddie Guerrero defeat The Right To Censor (Steven Richards & Val Venis) by DQ (1:01),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #384,Washington,District Of Columbia,USA,"Washington,District Of Columbia,USA",38.907192,-77.036871
10/2/00,"Rikishi, The Rock, Chris Benoit, Kane",Rikishi & The Rock defeat Chris Benoit & Kane (6:53),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #384,Washington,District Of Columbia,USA,"Washington,District Of Columbia,USA",38.907192,-77.036871
10/2/00,"Steve Blackman, Christian, Edge",Steve Blackman (c) defeats Christian and Edge (3:17),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #384,Washington,District Of Columbia,USA,"Washington,District Of Columbia,USA",38.907192,-77.036871
10/2/00,"Kurt Angle, Triple H",Kurt Angle defeats Triple H (8:22),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #384,Washington,District Of Columbia,USA,"Washington,District Of Columbia,USA",38.907192,-77.036871
10/2/00,"The Hardy Boyz, Jeff Hardy, Matt Hardy, Too Cool, Grandmaster Sexay, Scotty 2 Hotty",The Hardy Boyz (Jeff Hardy & Matt Hardy) defeat Too Cool (Grandmaster Sexay & Scotty 2 Hotty) (3:49),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #384,Washington,District Of Columbia,USA,"Washington,District Of Columbia,USA",38.907192,-77.036871
9/25/00,"Kane, Rikishi",Kane vs. Rikishi - Double DQ (2:01),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #383,State College,Pennsylvania,USA,"State College,Pennsylvania,USA",40.793395,-77.860001
9/25/00,"Tazz, Buh Buh Ray Dudley",Tazz defeats Buh Buh Ray Dudley (4:01),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #383,State College,Pennsylvania,USA,"State College,Pennsylvania,USA",40.793395,-77.860001
9/25/00,"X-Pac, Chris Jericho",X-Pac defeats Chris Jericho (2:51),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #383,State College,Pennsylvania,USA,"State College,Pennsylvania,USA",40.793395,-77.860001
9/25/00,"Eddie Guerrero, Val Venis",Eddie Guerrero (c) defeats Val Venis (2:29),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #383,State College,Pennsylvania,USA,"State College,Pennsylvania,USA",40.793395,-77.860001
9/25/00,"The Rock, Chris Benoit",The Rock (c) defeats Chris Benoit (7:34),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #383,State College,Pennsylvania,USA,"State College,Pennsylvania,USA",40.793395,-77.860001
9/25/00,"The Hardy Boyz, Jeff Hardy, Matt Hardy, Christian, Edge",The Hardy Boyz (Jeff Hardy & Matt Hardy) (c) defeat Christian & Edge (11:12),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #383,State College,Pennsylvania,USA,"State College,Pennsylvania,USA",40.793395,-77.860001
9/18/00,"Chyna, Rikishi",Chyna vs. Rikishi - No Contest,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #382,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
9/18/00,"Kane, Chris Benoit",Kane defeats Chris Benoit by DQ (3:52),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #382,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
9/18/00,"Kurt Angle, Stephanie McMahon-Helmsley, Triple H, T&A;, Albert, Test, Trish Stratus","Kurt Angle, Stephanie McMahon-Helmsley & Triple H defeat T&A; (Albert & Test) & Trish Stratus (5:15)",Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #382,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
9/18/00,"The Right To Censor, Bull Buchanan, The Goodfather, The Dudley Boyz, Buh Buh Ray Dudley, D-Von Dudley",The Right To Censor (Bull Buchanan & The Goodfather) defeat The Dudley Boyz (Buh Buh Ray Dudley & D-Von Dudley) (3:06),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #382,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
9/18/00,"The Undertaker, The Rock",The Undertaker defeats The Rock (4:23),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #382,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
9/18/00,"Christian, Edge, Too Cool, Grandmaster Sexay, Scotty 2 Hotty",Christian & Edge (c) defeat Too Cool (Grandmaster Sexay & Scotty 2 Hotty) (4:01),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #382,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
9/11/00,"Chris Jericho, Triple H",Chris Jericho defeats Triple H by DQ (5:09),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #381,Phoenix,Arizona,USA,"Phoenix,Arizona,USA",33.448377,-112.074037
9/11/00,"The Right To Censor, Bull Buchanan, The Goodfather, The APA, Bradshaw, Faarooq",The Right To Censor (Bull Buchanan & The Goodfather) defeat The APA (Bradshaw & Faarooq) (2:36),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #381,Phoenix,Arizona,USA,"Phoenix,Arizona,USA",33.448377,-112.074037
9/11/00,"Too Cool, Grandmaster Sexay, Scotty 2 Hotty, Chyna, Eddie Guerrero",Too Cool (Grandmaster Sexay & Scotty 2 Hotty) defeat Chyna & Eddie Guerrero (4:00),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #381,Phoenix,Arizona,USA,"Phoenix,Arizona,USA",33.448377,-112.074037
9/11/00,"Chris Benoit, Kane, The Rock, The Undertaker",Chris Benoit & Kane defeat The Rock & The Undertaker (5:02),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #381,Phoenix,Arizona,USA,"Phoenix,Arizona,USA",33.448377,-112.074037
9/11/00,"Kurt Angle, T&A;, Albert, Test",Kurt Angle defeats T&A; (Albert & Test) by DQ (2:52),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #381,Phoenix,Arizona,USA,"Phoenix,Arizona,USA",33.448377,-112.074037
9/11/00,"Al Snow, Tazz",Al Snow (c) defeats Tazz (1:28),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #381,Phoenix,Arizona,USA,"Phoenix,Arizona,USA",33.448377,-112.074037
9/11/00,"Steve Blackman, X-Pac",Steve Blackman (c) defeats X-Pac (3:27),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #381,Phoenix,Arizona,USA,"Phoenix,Arizona,USA",33.448377,-112.074037
9/11/00,"The Hardy Boyz, Jeff Hardy, Matt Hardy, The Dudley Boyz, Buh Buh Ray Dudley, D-Von Dudley",The Hardy Boyz (Jeff Hardy & Matt Hardy) defeat The Dudley Boyz (Buh Buh Ray Dudley & D-Von Dudley) (2:18),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #381,Phoenix,Arizona,USA,"Phoenix,Arizona,USA",33.448377,-112.074037
9/11/00,"Lita, Ivory",Lita (c) defeats Ivory (2:03),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #381,Phoenix,Arizona,USA,"Phoenix,Arizona,USA",33.448377,-112.074037
9/4/00,"Chris Jericho, Jerry Lawler, Naked Mideon, Tazz",Chris Jericho & Jerry Lawler defeat Naked Mideon & Tazz (0:03),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #380,Lexington,Kentucky,USA,"Lexington,Kentucky,USA",38.040584,-84.503716
9/4/00,"The Right To Censor, Bull Buchanan, The Goodfather, The Road Dogg, Val Venis",The Right To Censor (Bull Buchanan & The Goodfather) defeat The Road Dogg & Val Venis (2:31),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #380,Lexington,Kentucky,USA,"Lexington,Kentucky,USA",38.040584,-84.503716
9/4/00,"Triple H, Test",Triple H defeats Test (2:32),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #380,Lexington,Kentucky,USA,"Lexington,Kentucky,USA",38.040584,-84.503716
9/4/00,"The Dudley Boyz, Buh Buh Ray Dudley, D-Von Dudley, The APA, Bradshaw, Faarooq",The Dudley Boyz (Buh Buh Ray Dudley & D-Von Dudley) defeat The APA (Bradshaw & Faarooq) (1:51),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #380,Lexington,Kentucky,USA,"Lexington,Kentucky,USA",38.040584,-84.503716
9/4/00,"Steve Blackman, The Big Bossman",Steve Blackman (c) defeats The Big Bossman (3:01),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #380,Lexington,Kentucky,USA,"Lexington,Kentucky,USA",38.040584,-84.503716
9/4/00,"Eddie Guerrero, Chyna, Kurt Angle",Eddie Guerrero defeats Chyna (c) and Kurt Angle (4:05) - TITLE CHANGE !!!,Champion In Match,Title Change,World Wrestling Entertainment,WWF RAW is WAR #380,Lexington,Kentucky,USA,"Lexington,Kentucky,USA",38.040584,-84.503716
9/4/00,"Kane, Chris Benoit",Kane defeats Chris Benoit by DQ (3:24),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #380,Lexington,Kentucky,USA,"Lexington,Kentucky,USA",38.040584,-84.503716
9/4/00,"Christian, Edge, The Rock, The Undertaker",Christian & Edge (c) defeat The Rock & The Undertaker (9:54),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #380,Lexington,Kentucky,USA,"Lexington,Kentucky,USA",38.040584,-84.503716
8/28/00,"Chris Jericho, The APA, Bradshaw, Faarooq, Chris Benoit, T&A;, Albert, Test",Chris Jericho & The APA (Bradshaw & Faarooq) defeat Chris Benoit & T&A; (Albert & Test) (5:24),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #379,Greensboro,North Carolina,USA,"Greensboro,North Carolina,USA",36.072635,-79.791975
8/28/00,"Perry Saturn, Terri, Al Snow, The Kat",Perry Saturn & Terri defeat Al Snow & The Kat (4:22),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #379,Greensboro,North Carolina,USA,"Greensboro,North Carolina,USA",36.072635,-79.791975
